Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
430.0,Nicolas Batum,37.0,LAC,PF,71.0,6.0,17.8,1.3,3.3,0.398,1.2,3.1,0.398,0.1,0.1,0.4,0.589,0.1,0.2,0.818,0.3,2.2,2.5,0.9,0.7,0.3,0.5,1.3,4.0,
431.0,Jaylen Clark,24.0,MIN,SG,65.0,0.0,12.5,1.4,3.3,0.443,0.5,1.4,0.333,1.0,1.9,0.525,0.514,0.7,1.0,0.657,0.8,0.9,1.8,0.6,0.7,0.1,0.3,1.2,4.0,
432.0,Brandon Clarke,29.0,MEM,PF,2.0,2.0,10.0,1.5,4.5,0.333,0.0,0.0,,1.5,4.5,0.333,0.333,1.0,2.0,0.5,2.0,1.0,3.0,0.5,1.0,0.0,0.0,2.5,4.0,
433.0,DaRon Holmes,23.0,DEN,PF,22.0,6.0,9.1,1.4,2.6,0.517,0.9,1.9,0.452,0.5,0.7,0.688,0.681,0.4,0.5,0.818,0.3,1.1,1.4,0.7,0.0,0.2,0.5,0.9,4.0,
434.0,Dalton Knecht,24.0,LAL,SF,51.0,1.0,10.5,1.6,3.5,0.442,0.6,2.0,0.308,0.9,1.5,0.623,0.53,0.3,0.4,0.7,0.3,1.1,1.4,0.3,0.2,0.2,0.5,0.8,4.0,
435.0,E.J. Liddell,25.0,BRK,PF,23.0,2.0,11.0,1.5,3.2,0.466,0.5,1.7,0.289,1.0,1.5,0.657,0.541,0.5,0.7,0.75,0.5,1.7,2.1,0.8,0.2,0.4,0.5,1.4,4.0,
436.0,Noah Penda,21.0,ORL,SF,57.0,2.0,13.0,1.4,3.5,0.41,0.5,1.6,0.33,0.9,1.9,0.477,0.485,0.6,0.8,0.688,1.2,2.1,3.3,1.2,0.5,0.3,0.7,1.2,4.0,
437.0,Terrence Shannon Jr.,25.0,MIN,SG,40.0,1.0,11.1,1.3,3.2,0.413,0.5,1.4,0.382,0.8,1.8,0.437,0.496,0.9,1.1,0.773,0.2,0.9,1.1,0.7,0.3,0.0,0.5,1.1,4.0,
438.0,Tony Bradley,28.0,2TM,C,39.0,3.0,10.8,1.5,2.8,0.546,0.0,0.1,0.5,1.5,2.7,0.547,0.551,0.8,1.1,0.744,1.5,1.3,2.8,0.5,0.2,0.2,0.5,1.6,3.9,
438.0,Tony Bradley,28.0,IND,C,38.0,3.0,10.9,1.6,2.8,0.557,0.0,0.1,0.5,1.5,2.7,0.558,0.561,0.8,1.1,0.744,1.5,1.3,2.8,0.5,0.2,0.2,0.4,1.6,4.0,
438.0,Tony Bradley,28.0,ATL,C,1.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,
439.0,Moussa Cisse,23.0,DAL,C,35.0,1.0,12.8,1.5,2.6,0.589,0.0,0.0,,1.5,2.6,0.589,0.589,0.8,1.9,0.439,2.0,3.1,5.1,0.2,0.4,1.1,0.7,1.9,3.9,
440.0,Caleb Martin,30.0,DAL,SF,58.0,12.0,14.8,1.5,3.3,0.45,0.3,1.0,0.351,1.1,2.3,0.492,0.503,0.6,1.1,0.607,0.5,2.0,2.5,1.4,0.7,0.3,0.7,1.5,3.9,
441.0,Tolu Smith,25.0,DET,PF,13.0,0.0,10.1,1.3,2.5,0.515,0.0,0.0,,1.3,2.5,0.515,0.515,1.3,2.0,0.654,1.5,2.0,3.5,0.9,0.2,0.5,0.5,1.7,3.9,
442.0,Carter Bryant,20.0,SAS,PF,68.0,0.0,10.8,1.4,3.5,0.387,0.6,2.0,0.309,0.7,1.5,0.495,0.477,0.4,0.6,0.725,0.5,1.9,2.4,0.5,0.2,0.3,0.4,1.2,3.8,
443.0,Myron Gardner,24.0,MIA,SF,42.0,7.0,9.5,1.4,2.9,0.475,0.6,1.5,0.406,0.7,1.3,0.554,0.583,0.5,0.6,0.731,0.9,1.9,2.8,1.0,0.5,0.2,0.4,1.8,3.8,
444.0,Hugo González,19.0,BOS,SF,73.0,3.0,14.5,1.5,3.3,0.473,0.5,1.5,0.357,1.0,1.7,0.575,0.556,0.2,0.4,0.5,0.8,2.5,3.3,0.5,0.5,0.3,0.5,1.6,3.8,
445.0,Omer Yurtseven,27.0,GSW,C,9.0,0.0,11.6,1.2,2.9,0.423,0.0,0.4,0.0,1.2,2.4,0.5,0.423,1.3,2.0,0.667,1.4,1.9,3.3,0.9,0.2,0.1,1.0,1.7,3.8,
446.0,Patrick Baldwin Jr.,23.0,3TM,SF,9.0,1.0,11.3,1.2,3.0,0.407,0.7,1.6,0.429,0.6,1.4,0.385,0.519,0.6,0.8,0.714,1.3,1.2,2.6,0.6,0.3,0.6,0.6,1.7,3.7,
446.0,Patrick Baldwin Jr.,23.0,LAC,SF,2.0,0.0,6.0,1.5,2.0,0.75,1.0,1.5,0.667,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,1.0,5.0,
446.0,Patrick Baldwin Jr.,23.0,PHI,SF,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
446.0,Patrick Baldwin Jr.,23.0,SAC,SF,6.0,1.0,14.7,1.3,3.8,0.348,0.7,1.8,0.364,0.7,2.0,0.333,0.435,0.5,0.8,0.6,2.0,1.5,3.5,0.8,0.5,0.8,0.7,2.2,3.8,
447.0,Dalen Terry,23.0,2TM,SG,47.0,0.0,11.6,1.4,3.3,0.435,0.5,1.4,0.364,0.9,1.9,0.489,0.513,0.3,0.6,0.552,0.5,1.3,1.8,1.4,0.6,0.3,0.6,1.0,3.7,
447.0,Dalen Terry,23.0,CHI,SG,34.0,0.0,11.1,1.3,3.0,0.441,0.6,1.4,0.413,0.8,1.6,0.464,0.534,0.3,0.5,0.529,0.6,1.3,1.9,1.3,0.6,0.3,0.6,1.0,3.5,
447.0,Dalen Terry,23.0,PHI,SG,13.0,0.0,13.0,1.7,4.0,0.423,0.4,1.5,0.25,1.3,2.5,0.531,0.471,0.5,0.9,0.583,0.5,1.1,1.5,1.8,0.5,0.3,0.4,1.2,4.3,
448.0,Keshad Johnson,24.0,MIA,SF,29.0,0.0,7.4,1.3,2.9,0.452,0.4,1.3,0.333,0.9,1.6,0.556,0.53,0.7,0.9,0.704,0.7,1.1,1.8,0.1,0.4,0.3,0.4,0.7,3.7,
449.0,Zeke Nnaji,25.0,DEN,PF,49.0,3.0,11.9,1.3,2.9,0.471,0.3,1.0,0.265,1.1,1.9,0.582,0.518,0.7,0.9,0.773,0.6,2.0,2.6,0.5,0.3,0.4,0.5,1.3,3.7,
450.0,Mohamed Diawara,20.0,NYK,SF,67.0,6.0,8.8,1.3,3.0,0.436,0.7,1.8,0.39,0.6,1.2,0.506,0.554,0.2,0.3,0.737,0.2,1.1,1.3,0.7,0.2,0.1,0.4,0.7,3.6,
451.0,Jeremy Sochan,22.0,2TM,PF,42.0,0.0,10.5,1.4,2.9,0.5,0.2,0.9,0.231,1.2,1.9,0.63,0.538,0.4,0.6,0.708,0.8,1.6,2.4,0.8,0.4,0.2,0.5,1.4,3.5,
451.0,Jeremy Sochan,22.0,SAS,PF,28.0,0.0,12.8,1.7,3.5,0.475,0.3,1.3,0.257,1.4,2.3,0.594,0.52,0.4,0.6,0.688,0.9,1.7,2.6,1.0,0.4,0.2,0.6,1.8,4.1,
451.0,Jeremy Sochan,22.0,NYK,PF,14.0,0.0,6.1,0.9,1.5,0.619,0.0,0.3,0.0,0.9,1.2,0.765,0.619,0.4,0.6,0.75,0.5,1.4,1.9,0.5,0.4,0.1,0.2,0.5,2.3,
452.0,Clint Capela,31.0,HOU,C,72.0,2.0,12.3,1.5,2.9,0.505,0.0,0.0,,1.5,2.9,0.505,0.505,0.6,0.9,0.597,2.1,2.5,4.6,0.7,0.5,0.8,0.6,1.0,3.5,
453.0,Taj Gibson,40.0,MEM,C,8.0,0.0,9.1,1.3,2.4,0.526,0.4,0.8,0.5,0.9,1.6,0.538,0.605,0.6,0.8,0.833,1.0,1.6,2.6,0.6,0.3,0.1,0.1,1.3,3.5,
454.0,Larry Nance Jr.,33.0,CLE,PF,33.0,2.0,12.5,1.4,3.5,0.397,0.6,1.8,0.333,0.8,1.7,0.464,0.483,0.2,0.3,0.455,0.8,1.8,2.6,0.9,0.6,0.2,0.5,1.6,3.5,
455.0,Drew Timme,25.0,LAL,PF,24.0,1.0,8.9,1.4,2.5,0.567,0.4,1.0,0.435,1.0,1.5,0.649,0.65,0.2,0.4,0.556,0.4,0.9,1.3,0.8,0.2,0.0,0.4,0.8,3.5,
456.0,Keaton Wallace,26.0,ATL,PG,51.0,2.0,9.7,1.3,3.1,0.42,0.7,1.8,0.398,0.6,1.3,0.453,0.538,0.2,0.3,0.643,0.1,1.0,1.0,1.7,0.5,0.1,0.5,0.9,3.5,
457.0,Trayce Jackson-Davis,25.0,2TM,C,52.0,1.0,9.4,1.3,2.3,0.57,0.0,0.0,1.0,1.3,2.3,0.567,0.574,0.7,1.4,0.514,1.3,1.5,2.7,0.8,0.3,0.4,0.4,0.8,3.4,
457.0,Trayce Jackson-Davis,25.0,GSW,C,36.0,1.0,11.4,1.7,2.8,0.588,0.0,0.0,1.0,1.6,2.8,0.584,0.593,0.8,1.4,0.558,1.3,1.8,3.1,0.9,0.4,0.5,0.5,1.1,4.2,
457.0,Trayce Jackson-Davis,25.0,TOR,C,16.0,0.0,5.0,0.6,1.2,0.474,0.0,0.0,,0.6,1.2,0.474,0.474,0.6,1.4,0.409,1.1,0.7,1.8,0.4,0.3,0.3,0.3,0.3,1.7,
458.0,Ron Harper Jr.,25.0,BOS,SF,27.0,2.0,10.0,1.2,3.1,0.398,0.8,2.4,0.344,0.4,0.7,0.579,0.53,0.0,0.1,0.5,0.5,1.0,1.5,0.6,0.2,0.3,0.2,0.7,3.3,
459.0,Jayson Kent,23.0,POR,SF,3.0,0.0,6.3,1.3,2.0,0.667,0.3,1.0,0.333,1.0,1.0,1.0,0.75,0.3,0.3,1.0,0.0,1.3,1.3,0.0,0.3,0.3,0.0,0.3,3.3,
460.0,Dwight Powell,34.0,DAL,C,60.0,11.0,14.0,1.0,1.5,0.659,0.0,0.1,0.333,1.0,1.4,0.671,0.665,1.3,1.9,0.696,1.5,2.4,3.9,1.0,0.5,0.3,0.6,2.0,3.3,
461.0,Isaiah Stevens,25.0,SAC,PG,3.0,0.0,14.3,1.0,2.3,0.429,0.0,0.3,0.0,1.0,2.0,0.5,0.429,1.3,1.3,1.0,0.7,0.3,1.0,3.3,1.7,0.0,0.7,0.7,3.3,
462.0,James Wiseman,24.0,IND,C,4.0,1.0,14.5,1.5,2.5,0.6,0.0,0.0,,1.5,2.5,0.6,0.6,0.3,0.5,0.5,1.3,0.8,2.0,0.8,0.0,0.3,1.3,2.5,3.3,
463.0,Jamison Battle,24.0,TOR,SF,58.0,2.0,8.7,1.2,2.4,0.511,0.6,1.4,0.417,0.6,1.0,0.649,0.635,0.1,0.2,0.667,0.3,1.2,1.5,0.4,0.1,0.1,0.3,0.7,3.2,
464.0,Dorian Finney-Smith,32.0,HOU,PF,36.0,1.0,16.6,1.1,3.4,0.331,0.7,2.6,0.274,0.4,0.8,0.517,0.435,0.2,0.2,0.857,0.9,1.6,2.5,1.0,0.4,0.2,0.6,1.7,3.2,
465.0,Kelly Olynyk,34.0,SAS,C,42.0,0.0,8.6,1.1,2.3,0.49,0.3,1.1,0.255,0.8,1.2,0.714,0.552,0.6,0.9,0.711,0.6,1.2,1.8,1.2,0.4,0.1,0.6,0.9,3.2,
466.0,Miles Kelly,23.0,DAL,PG,14.0,0.0,9.6,1.1,3.1,0.364,0.7,2.4,0.303,0.4,0.8,0.545,0.477,0.1,0.1,1.0,0.4,1.4,1.7,0.9,0.3,0.1,0.4,0.9,3.1,
467.0,Mark Sears,23.0,MIL,PG,7.0,0.0,3.7,0.9,1.9,0.462,0.6,1.1,0.5,0.3,0.7,0.4,0.615,0.9,1.1,0.75,0.1,0.1,0.3,0.3,0.0,0.0,0.6,0.6,3.1,
468.0,Trey Alexander,22.0,NOP,SG,7.0,0.0,9.1,1.1,2.3,0.5,0.4,0.6,0.75,0.7,1.7,0.417,0.594,0.3,0.3,1.0,0.0,1.1,1.1,1.0,0.4,0.1,0.3,1.0,3.0,
469.0,Chris Livingston,22.0,CLE,SF,3.0,0.0,5.7,1.3,2.3,0.571,0.0,1.0,0.0,1.3,1.3,1.0,0.571,0.3,0.3,1.0,0.0,1.0,1.0,0.3,0.3,0.0,0.0,1.3,3.0,
470.0,Kevon Looney,29.0,NOP,C,20.0,7.0,14.2,1.3,2.9,0.431,0.1,0.6,0.182,1.2,2.4,0.489,0.448,0.4,0.5,0.7,2.3,3.3,5.6,1.6,0.4,0.5,0.4,1.7,3.0,
471.0,Emanuel Miller,25.0,CHI,PF,5.0,0.0,6.6,1.2,2.6,0.462,0.4,1.2,0.333,0.8,1.4,0.571,0.538,0.2,0.4,0.5,0.2,0.4,0.6,0.8,0.4,0.0,0.0,0.4,3.0,
472.0,Monte Morris,30.0,IND,PG,6.0,0.0,10.8,1.2,3.3,0.35,0.3,1.3,0.25,0.8,2.0,0.417,0.4,0.3,0.7,0.5,0.2,1.0,1.2,1.5,0.2,0.2,0.3,0.5,3.0,
473.0,Norchad Omier,24.0,LAC,PF,5.0,0.0,4.4,1.2,1.6,0.75,0.0,0.2,0.0,1.2,1.4,0.857,0.75,0.6,0.6,1.0,0.6,0.6,1.2,0.4,0.2,0.0,0.0,0.6,3.0,
474.0,Tyler Smith,21.0,DAL,PF,9.0,0.0,10.4,1.1,3.2,0.345,0.6,2.2,0.25,0.6,1.0,0.556,0.431,0.2,0.4,0.5,1.0,1.7,2.7,0.3,0.3,0.0,0.3,0.9,3.0,
475.0,Amir Coffey,28.0,2TM,SG,43.0,2.0,10.2,1.0,2.2,0.484,0.3,1.0,0.317,0.7,1.2,0.615,0.554,0.5,0.7,0.786,0.4,0.8,1.2,0.6,0.2,0.1,0.1,0.7,2.9,
475.0,Amir Coffey,28.0,MIL,SG,30.0,2.0,8.8,0.9,1.8,0.473,0.2,0.8,0.28,0.6,1.0,0.633,0.536,0.4,0.5,0.867,0.2,0.7,0.9,0.4,0.1,0.1,0.1,0.5,2.4,
475.0,Amir Coffey,28.0,PHO,SG,13.0,0.0,13.2,1.5,2.9,0.5,0.5,1.2,0.375,1.0,1.7,0.591,0.579,0.7,1.0,0.692,0.9,1.1,2.0,1.0,0.4,0.2,0.2,1.1,4.1,
476.0,Joan Beringer,19.0,MIN,PF,37.0,1.0,6.3,1.3,1.9,0.662,0.0,0.0,,1.3,1.9,0.662,0.662,0.4,0.6,0.652,0.9,0.9,1.8,0.2,0.1,0.4,0.3,1.0,2.9,
477.0,Kobe Bufkin,22.0,LAL,SG,15.0,1.0,7.7,0.9,3.2,0.292,0.3,1.7,0.2,0.6,1.5,0.391,0.344,0.7,0.8,0.917,0.1,0.8,0.9,0.6,0.1,0.2,0.3,0.5,2.9,
478.0,Cam Christie,20.0,LAC,SG,53.0,0.0,8.9,1.0,2.6,0.38,0.2,0.9,0.245,0.8,1.7,0.455,0.423,0.7,0.9,0.76,0.4,1.1,1.5,0.6,0.3,0.1,0.4,0.4,2.9,
479.0,David Jones García,24.0,SAS,SF,11.0,0.0,6.2,1.2,2.3,0.52,0.3,0.5,0.6,0.9,1.8,0.5,0.58,0.3,0.5,0.5,0.4,0.8,1.2,1.6,0.5,0.1,0.5,0.5,2.9,
480.0,Chris Paul,40.0,LAC,PG,16.0,0.0,14.3,1.1,3.5,0.321,0.6,1.9,0.333,0.5,1.6,0.308,0.411,0.1,0.1,0.5,0.4,1.4,1.8,3.3,0.7,0.0,1.0,1.4,2.9,
481.0,Duop Reath,29.0,POR,C,32.0,0.0,8.1,1.0,2.3,0.446,0.7,1.7,0.418,0.3,0.6,0.526,0.601,0.2,0.2,0.833,0.3,0.9,1.2,0.3,0.2,0.3,0.2,0.9,2.9,
482.0,Tyus Jones,29.0,3TM,PG,65.0,10.0,14.4,1.1,3.2,0.346,0.6,2.0,0.277,0.5,1.2,0.467,0.434,0.1,0.1,0.778,0.2,0.9,1.0,2.3,0.6,0.0,0.3,0.5,2.8,
482.0,Tyus Jones,29.0,ORL,PG,48.0,8.0,15.7,1.1,3.3,0.342,0.6,2.1,0.294,0.5,1.2,0.429,0.437,0.1,0.1,1.0,0.2,0.9,1.1,2.4,0.7,0.1,0.3,0.5,3.0,
482.0,Tyus Jones,29.0,DAL,PG,8.0,2.0,16.6,1.6,4.3,0.382,0.5,2.4,0.211,1.1,1.9,0.6,0.441,0.1,0.3,0.5,0.1,1.0,1.1,3.8,0.4,0.0,0.6,0.6,3.9,
482.0,Tyus Jones,29.0,DEN,PG,9.0,0.0,5.3,0.4,1.4,0.308,0.2,1.0,0.222,0.2,0.4,0.5,0.385,0.0,0.1,0.0,0.0,0.6,0.6,0.7,0.1,0.0,0.3,0.0,1.1,
483.0,Yuki Kawamura,24.0,CHI,PG,15.0,0.0,10.9,0.7,2.1,0.344,0.5,1.5,0.364,0.2,0.7,0.3,0.469,0.8,0.9,0.923,0.5,1.3,1.8,2.7,0.6,0.0,0.8,0.7,2.8,
484.0,Christian Koloko,25.0,3TM,C,26.0,4.0,12.9,1.2,2.7,0.435,0.0,0.3,0.143,1.1,2.4,0.468,0.442,0.3,0.4,0.727,1.1,1.7,2.8,0.7,0.5,0.8,0.5,1.7,2.7,
484.0,Christian Koloko,25.0,LAL,C,2.0,0.0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,
484.0,Christian Koloko,25.0,MEM,C,11.0,2.0,17.7,1.3,3.2,0.4,0.0,0.1,0.0,1.3,3.1,0.412,0.4,0.1,0.4,0.25,1.7,2.3,4.0,0.9,0.9,1.2,0.6,1.8,2.6,
484.0,Christian Koloko,25.0,ATL,C,13.0,2.0,10.4,1.2,2.6,0.471,0.1,0.5,0.167,1.2,2.2,0.536,0.485,0.5,0.5,1.0,0.7,1.5,2.2,0.5,0.3,0.7,0.5,1.8,3.1,
485.0,Riley Minix,25.0,2TM,SF,7.0,0.0,3.6,1.1,1.7,0.667,0.4,0.9,0.5,0.7,0.9,0.833,0.792,0.0,0.0,,0.3,0.4,0.7,0.6,0.1,0.0,0.3,0.4,2.7,
485.0,Riley Minix,25.0,SAS,SF,3.0,0.0,2.7,1.3,2.0,0.667,0.3,1.0,0.333,1.0,1.0,1.0,0.75,0.0,0.0,,0.3,0.3,0.7,0.3,0.3,0.0,0.0,0.3,3.0,
485.0,Riley Minix,25.0,CLE,SF,4.0,0.0,4.3,1.0,1.5,0.667,0.5,0.8,0.667,0.5,0.8,0.667,0.833,0.0,0.0,,0.3,0.5,0.8,0.8,0.0,0.0,0.5,0.5,2.5,
486.0,AJ Johnson,21.0,2TM,SG,45.0,0.0,8.7,1.0,3.2,0.319,0.2,1.1,0.224,0.8,2.1,0.368,0.358,0.4,0.6,0.8,0.3,0.9,1.2,0.9,0.2,0.0,0.5,0.5,2.7,
486.0,AJ Johnson,21.0,WAS,SG,25.0,0.0,8.6,1.1,3.3,0.325,0.3,1.0,0.28,0.8,2.3,0.345,0.367,0.4,0.5,0.75,0.3,0.9,1.2,0.9,0.3,0.0,0.7,0.6,2.8,
486.0,AJ Johnson,21.0,DAL,SG,20.0,0.0,8.9,1.0,3.1,0.311,0.2,1.2,0.167,0.8,1.9,0.405,0.344,0.6,0.7,0.846,0.2,0.9,1.1,1.0,0.2,0.1,0.3,0.5,2.7,
487.0,Pat Connaughton,33.0,CHO,SG,41.0,0.0,7.1,0.9,2.0,0.452,0.5,1.3,0.404,0.4,0.8,0.531,0.577,0.3,0.5,0.65,0.4,1.1,1.5,0.4,0.3,0.0,0.2,0.2,2.7,
488.0,Gary Harris,31.0,MIL,SG,47.0,2.0,13.9,1.0,2.2,0.442,0.6,1.4,0.412,0.4,0.8,0.5,0.577,0.2,0.2,0.889,0.3,1.0,1.3,1.1,0.6,0.2,0.4,1.1,2.7,
489.0,Antonio Reeves,25.0,CHO,SG,10.0,0.0,6.8,1.0,2.0,0.5,0.7,1.3,0.538,0.3,0.7,0.429,0.675,0.0,0.0,,0.2,0.6,0.8,0.3,0.1,0.0,0.1,0.3,2.7,
490.0,Julian Phillips,22.0,2TM,SF,46.0,2.0,8.2,0.9,2.2,0.43,0.4,1.2,0.315,0.6,1.0,0.565,0.515,0.3,0.4,0.882,0.5,0.5,1.0,0.2,0.5,0.2,0.2,0.8,2.6,
490.0,Julian Phillips,22.0,CHI,SF,35.0,2.0,9.5,1.1,2.5,0.42,0.5,1.4,0.327,0.6,1.1,0.538,0.511,0.3,0.3,0.818,0.6,0.6,1.3,0.2,0.5,0.2,0.2,0.9,2.8,
490.0,Julian Phillips,22.0,MIN,SF,11.0,0.0,3.9,0.5,1.1,0.5,0.1,0.5,0.2,0.5,0.6,0.714,0.542,0.5,0.5,1.0,0.0,0.2,0.2,0.2,0.4,0.1,0.2,0.3,1.7,
491.0,Jonathan Isaac,28.0,ORL,PF,52.0,0.0,10.0,0.9,2.1,0.422,0.1,0.7,0.184,0.8,1.4,0.549,0.454,0.7,1.1,0.603,0.8,1.7,2.5,0.4,0.4,0.6,0.3,0.8,2.6,
492.0,Khaman Maluach,19.0,PHO,C,43.0,0.0,8.0,1.0,1.9,0.537,0.1,0.3,0.2,1.0,1.6,0.612,0.555,0.5,0.7,0.71,0.9,1.5,2.4,0.1,0.1,0.7,0.6,0.9,2.6,
493.0,Jae'Sean Tate,30.0,HOU,SF,44.0,0.0,8.4,1.1,2.2,0.5,0.2,0.7,0.3,0.9,1.5,0.588,0.546,0.2,0.2,0.7,0.7,0.8,1.4,0.5,0.2,0.1,0.3,1.0,2.6,
494.0,Mo Bamba,27.0,2TM,C,4.0,0.0,11.0,1.3,2.8,0.455,0.0,0.0,,1.3,2.8,0.455,0.455,0.0,0.0,,2.5,3.0,5.5,0.3,0.0,0.8,0.5,1.5,2.5,
494.0,Mo Bamba,27.0,TOR,C,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.5,0.5,1.0,0.0,0.0,0.5,0.0,1.0,0.0,
494.0,Mo Bamba,27.0,UTA,C,2.0,0.0,19.0,2.5,4.5,0.556,0.0,0.0,,2.5,4.5,0.556,0.556,0.0,0.0,,4.5,5.5,10.0,0.5,0.0,1.0,1.0,2.0,5.0,
495.0,Bronny James,21.0,LAL,SG,39.0,1.0,8.3,1.0,2.5,0.384,0.4,1.2,0.34,0.6,1.3,0.423,0.465,0.2,0.2,0.857,0.1,0.4,0.5,1.1,0.4,0.1,0.5,0.7,2.5,
496.0,Malevy Leons,26.0,GSW,SF,22.0,2.0,10.2,1.0,2.6,0.404,0.1,0.6,0.231,0.9,2.0,0.455,0.43,0.3,0.5,0.636,1.2,0.9,2.0,0.8,0.5,0.4,0.5,1.2,2.5,
497.0,Nikola Topić,20.0,OKC,PG,8.0,0.0,10.3,1.0,2.9,0.348,0.3,0.9,0.286,0.8,2.0,0.375,0.391,0.3,0.3,1.0,0.5,1.1,1.6,2.4,0.1,0.0,1.5,0.9,2.5,
498.0,Chaz Lanier,24.0,DET,SG,31.0,0.0,8.0,0.8,2.7,0.306,0.6,2.1,0.281,0.3,0.7,0.381,0.412,0.2,0.2,0.833,0.2,0.5,0.7,0.5,0.2,0.0,0.1,0.4,2.4,
499.0,Lindy Waters III,28.0,SAS,SG,40.0,0.0,7.1,0.8,2.2,0.375,0.7,2.0,0.342,0.2,0.2,0.667,0.528,0.1,0.1,0.667,0.1,0.7,0.7,0.5,0.2,0.0,0.2,0.6,2.4,
500.0,Chris Boucher,33.0,BOS,PF,9.0,0.0,10.4,0.9,2.8,0.32,0.2,1.7,0.133,0.7,1.1,0.6,0.36,0.3,0.4,0.75,0.2,1.8,2.0,0.3,0.6,0.8,0.1,1.9,2.3,
501.0,Yang Hansen,20.0,POR,C,41.0,1.0,7.2,0.8,2.4,0.31,0.1,1.0,0.119,0.6,1.4,0.448,0.335,0.7,0.8,0.824,0.5,1.1,1.6,0.5,0.1,0.2,0.8,1.0,2.3,
502.0,Caleb Houstan,23.0,ATL,SF,18.0,0.0,4.2,0.8,1.4,0.538,0.6,1.2,0.524,0.2,0.3,0.6,0.75,0.2,0.2,1.0,0.3,0.3,0.6,0.2,0.1,0.1,0.2,0.6,2.3,
503.0,Alijah Martin,24.0,TOR,SG,21.0,0.0,6.2,0.7,2.1,0.341,0.2,1.0,0.2,0.5,1.1,0.458,0.386,0.7,0.9,0.778,0.4,0.6,1.0,0.5,0.4,0.2,0.2,0.5,2.3,
504.0,Luke Travers,24.0,CLE,SG,12.0,0.0,8.6,0.8,3.0,0.25,0.1,1.3,0.063,0.7,1.7,0.4,0.264,0.8,0.8,1.0,0.8,1.3,2.0,0.8,0.6,0.3,0.3,0.5,2.3,
505.0,Chris Youngblood,23.0,2TM,SG,33.0,0.0,5.5,0.7,1.9,0.349,0.5,1.6,0.333,0.1,0.3,0.444,0.492,0.3,0.3,0.9,0.2,0.6,0.8,0.4,0.1,0.1,0.1,0.6,2.2,
505.0,Chris Youngblood,23.0,OKC,SG,32.0,0.0,5.4,0.6,1.9,0.333,0.5,1.6,0.314,0.1,0.3,0.444,0.467,0.3,0.3,0.9,0.2,0.7,0.9,0.3,0.1,0.1,0.1,0.6,2.0,
505.0,Chris Youngblood,23.0,POR,SG,1.0,0.0,9.0,2.0,3.0,0.667,2.0,3.0,0.667,0.0,0.0,,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,
506.0,Koby Brea,23.0,PHO,SG,10.0,0.0,4.1,0.7,1.7,0.412,0.6,1.4,0.429,0.1,0.3,0.333,0.588,0.2,0.2,1.0,0.0,0.2,0.2,0.6,0.0,0.0,0.1,0.4,2.2,
507.0,JD Davison,23.0,HOU,PG,27.0,0.0,7.1,0.8,2.0,0.4,0.3,1.0,0.286,0.5,1.0,0.519,0.473,0.3,0.5,0.615,0.1,0.8,0.9,1.0,0.2,0.1,0.3,0.6,2.2,
508.0,Andre Jackson Jr.,24.0,MIL,SG,45.0,1.0,7.9,0.8,2.3,0.333,0.3,1.2,0.273,0.4,1.1,0.4,0.405,0.3,0.5,0.682,0.5,0.8,1.4,0.9,0.4,0.1,0.6,0.9,2.2,
509.0,Sean Pedulla,23.0,LAC,PG,6.0,0.0,4.8,0.8,2.5,0.333,0.5,1.7,0.3,0.3,0.8,0.4,0.433,0.0,0.0,,0.0,0.5,0.5,0.8,0.0,0.0,0.0,0.7,2.2,
510.0,Hunter Tyson,25.0,DEN,PF,21.0,2.0,7.7,0.7,2.5,0.269,0.3,1.6,0.212,0.3,0.9,0.368,0.337,0.5,0.6,0.846,0.2,1.5,1.7,0.8,0.1,0.0,0.2,0.6,2.2,
511.0,Tristan Enaruna,24.0,CLE,SF,7.0,0.0,6.6,1.0,2.6,0.389,0.1,0.9,0.167,0.9,1.7,0.5,0.417,0.0,0.1,0.0,0.7,0.7,1.4,0.4,0.1,0.0,0.3,0.1,2.1,
512.0,Jeff Green,39.0,HOU,PF,29.0,0.0,5.2,0.8,2.1,0.383,0.4,1.4,0.3,0.4,0.7,0.55,0.483,0.1,0.1,1.0,0.2,0.5,0.7,0.2,0.0,0.0,0.0,0.3,2.1,
