Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
133.0,Isaac Okoro,25.0,CHI,SG,63.0,62.0,1695.0,4.5,9.7,0.46,1.6,4.7,0.33,2.9,5.1,0.58,0.539,1.9,2.4,0.795,1.5,2.2,3.7,2.1,1.0,0.6,1.0,3.4,12.4,
134.0,Jerami Grant,31.0,POR,PF,57.0,38.0,1695.0,7.0,15.5,0.453,2.9,7.4,0.389,4.1,8.1,0.513,0.547,5.6,6.8,0.814,1.2,3.0,4.2,2.6,0.9,0.8,2.5,3.0,22.5,
135.0,Norman Powell,32.0,MIA,SG,57.0,52.0,1694.0,8.8,18.7,0.47,3.3,8.6,0.38,5.5,10.1,0.547,0.558,5.5,6.6,0.824,0.4,3.8,4.3,3.0,1.3,0.3,2.4,2.7,26.3,AS
136.0,Michael Porter Jr.,27.0,BRK,SF,52.0,52.0,1689.0,9.5,20.4,0.463,3.8,10.3,0.363,5.7,10.1,0.567,0.555,4.2,4.8,0.859,1.5,6.4,7.8,3.4,1.2,0.3,2.6,2.5,26.8,
137.0,Kel'el Ware,21.0,MIA,C,76.0,33.0,1675.0,7.3,13.8,0.528,1.9,4.9,0.386,5.4,8.9,0.607,0.597,1.5,2.0,0.755,4.6,10.1,14.8,1.2,1.2,1.8,1.3,2.5,17.9,
138.0,Luke Kennard,29.0,2TM,SG,77.0,5.0,1670.0,5.1,9.5,0.532,2.5,5.3,0.478,2.5,4.2,0.599,0.664,1.3,1.4,0.925,0.7,3.2,3.9,3.7,1.2,0.2,1.3,2.2,14.0,
138.0,Luke Kennard,29.0,ATL,SG,46.0,0.0,944.0,4.9,9.2,0.538,2.8,5.7,0.497,2.1,3.5,0.604,0.692,1.2,1.3,0.914,0.7,3.1,3.8,3.7,1.3,0.2,1.2,2.0,13.9,
138.0,Luke Kennard,29.0,LAL,SG,31.0,5.0,726.0,5.3,10.0,0.525,2.1,4.8,0.448,3.1,5.3,0.594,0.631,1.5,1.6,0.938,0.6,3.5,4.1,3.8,1.1,0.1,1.3,2.3,14.1,
139.0,Dominick Barlow,22.0,PHI,PF,70.0,59.0,1669.0,4.6,8.6,0.537,0.5,1.8,0.256,4.1,6.8,0.61,0.563,2.0,2.7,0.717,2.9,4.4,7.3,1.8,1.3,1.1,1.2,3.1,11.6,
140.0,Cameron Johnson,29.0,DEN,SF,54.0,54.0,1647.0,5.0,10.4,0.48,2.4,5.6,0.43,2.6,4.8,0.539,0.596,2.1,2.4,0.839,0.9,3.6,4.5,2.9,0.9,0.5,1.0,2.7,14.4,
141.0,Bobby Portis,30.0,MIL,PF,67.0,9.0,1619.0,8.1,16.7,0.488,3.0,6.6,0.456,5.1,10.1,0.509,0.578,1.1,1.5,0.706,2.0,7.5,9.5,2.3,0.9,0.3,1.5,2.4,20.3,
142.0,Brook Lopez,37.0,LAC,C,74.0,39.0,1613.0,5.1,11.9,0.429,2.5,7.0,0.361,2.6,4.9,0.525,0.535,1.2,1.7,0.757,1.0,4.9,5.9,2.2,1.0,1.9,1.3,3.3,14.0,
143.0,Will Riley,19.0,WAS,SF,73.0,17.0,1598.0,6.1,13.7,0.443,1.8,5.5,0.32,4.3,8.2,0.526,0.507,3.2,4.0,0.798,1.3,3.4,4.7,3.2,1.2,0.2,2.1,2.0,17.1,
144.0,Cedric Coward,22.0,MEM,SG,62.0,47.0,1598.0,6.9,14.6,0.471,2.1,6.2,0.338,4.8,8.4,0.568,0.542,3.2,3.7,0.843,1.9,6.3,8.2,3.9,0.9,0.6,2.4,2.8,19.0,
145.0,Peyton Watson,23.0,DEN,SF,54.0,40.0,1598.0,6.4,13.1,0.491,1.8,4.4,0.411,4.6,8.7,0.531,0.56,3.1,4.3,0.73,1.1,4.8,5.9,2.5,1.1,1.4,2.1,3.1,17.8,
146.0,Cody Williams,21.0,UTA,SG,66.0,40.0,1591.0,5.3,11.2,0.472,0.6,2.9,0.217,4.6,8.3,0.562,0.5,1.8,2.6,0.696,1.4,3.1,4.4,3.0,1.1,0.6,1.6,2.7,13.0,
147.0,Herbert Jones,27.0,NOP,SF,56.0,56.0,1588.0,4.1,10.8,0.383,1.8,5.9,0.309,2.3,5.0,0.47,0.467,1.1,1.4,0.806,1.1,3.2,4.3,3.5,2.0,0.6,1.7,4.0,11.2,
148.0,Bennedict Mathurin,23.0,2TM,SF,53.0,25.0,1588.0,6.4,15.0,0.43,1.7,5.2,0.316,4.8,9.7,0.492,0.486,6.5,7.5,0.873,1.2,5.3,6.4,2.7,1.0,0.3,2.6,3.0,21.1,
148.0,Bennedict Mathurin,23.0,IND,SF,28.0,24.0,891.0,6.3,14.5,0.433,2.3,6.3,0.372,3.9,8.2,0.48,0.514,5.2,5.9,0.884,0.9,5.2,6.1,2.5,0.7,0.2,2.6,3.1,20.1,
148.0,Bennedict Mathurin,23.0,LAC,SF,25.0,1.0,697.0,6.7,15.6,0.427,0.8,3.9,0.2,5.9,11.7,0.502,0.452,8.2,9.5,0.864,1.5,5.4,6.9,3.0,1.3,0.4,2.7,3.0,22.3,
149.0,Collin Sexton,27.0,2TM,SG,67.0,21.0,1585.0,8.0,16.5,0.485,2.5,6.3,0.399,5.5,10.2,0.538,0.561,4.9,5.7,0.854,0.9,2.5,3.5,5.0,1.7,0.2,3.2,3.2,23.4,
149.0,Collin Sexton,27.0,CHO,SG,42.0,12.0,938.0,7.8,15.9,0.488,2.2,5.6,0.393,5.6,10.3,0.539,0.557,5.2,5.9,0.877,0.7,2.4,3.1,6.0,1.4,0.3,3.4,2.9,22.9,
149.0,Collin Sexton,27.0,CHI,SG,25.0,9.0,647.0,8.3,17.4,0.481,3.0,7.4,0.406,5.3,10.0,0.536,0.567,4.5,5.5,0.818,1.2,2.8,4.0,3.6,2.2,0.2,2.9,3.7,24.2,
150.0,Jordan Goodwin,27.0,PHO,PG,70.0,10.0,1572.0,5.2,12.7,0.413,2.6,6.9,0.371,2.7,5.8,0.462,0.514,0.9,1.3,0.696,3.2,4.6,7.8,3.5,2.4,0.3,1.6,3.0,13.9,
151.0,Kelly Oubre Jr.,30.0,PHI,SF,49.0,40.0,1551.0,5.8,12.4,0.466,2.0,5.5,0.364,3.8,7.0,0.547,0.547,2.5,3.3,0.761,1.2,4.6,5.7,1.8,1.5,0.6,1.6,2.9,16.1,
152.0,Dylan Harper,19.0,SAS,SG,68.0,4.0,1540.0,7.6,15.1,0.505,1.4,4.1,0.345,6.2,11.0,0.566,0.553,2.1,2.8,0.754,1.2,4.2,5.4,6.2,1.2,0.6,2.3,3.2,18.8,
153.0,Moses Moody,23.0,GSW,SG,60.0,49.0,1540.0,5.7,13.0,0.44,3.5,8.8,0.401,2.2,4.2,0.522,0.575,2.0,2.6,0.77,1.2,3.5,4.7,2.3,1.4,0.8,1.3,2.9,17.0,
154.0,Jalen Suggs,24.0,ORL,PG,56.0,55.0,1536.0,6.4,14.8,0.434,2.7,8.1,0.333,3.7,6.7,0.554,0.525,2.3,2.7,0.855,0.8,4.2,5.0,7.2,2.4,0.9,3.5,3.4,17.9,
155.0,Ron Holland,20.0,DET,SF,77.0,5.0,1530.0,5.5,12.7,0.434,1.2,4.6,0.253,4.4,8.1,0.536,0.48,2.8,3.5,0.805,2.0,5.3,7.3,2.2,2.2,0.6,2.2,4.2,15.0,
156.0,Terance Mann,29.0,BRK,SG,63.0,51.0,1529.0,4.0,8.7,0.457,1.3,3.6,0.364,2.6,5.0,0.523,0.533,1.5,1.9,0.788,1.6,3.1,4.7,4.5,1.0,0.4,1.7,3.6,10.7,
157.0,Kevin Huerter,27.0,2TM,SG,68.0,14.0,1529.0,6.2,13.8,0.451,2.3,7.5,0.305,3.9,6.3,0.623,0.533,1.2,1.6,0.768,0.8,4.8,5.6,4.1,1.4,0.8,1.7,2.7,16.0,
157.0,Kevin Huerter,27.0,CHI,SF,44.0,11.0,1037.0,6.4,14.0,0.455,2.4,7.7,0.314,4.0,6.3,0.63,0.542,1.4,1.9,0.732,0.8,5.1,5.9,4.0,1.2,0.9,1.7,3.0,16.6,
157.0,Kevin Huerter,27.0,DET,SG,24.0,3.0,492.0,5.9,13.3,0.44,2.0,7.0,0.284,3.9,6.4,0.609,0.514,0.9,1.0,0.923,0.8,4.2,5.0,4.3,1.8,0.5,1.7,2.2,14.6,
158.0,Jrue Holiday,35.0,POR,PG,52.0,50.0,1528.0,7.4,16.3,0.452,3.2,8.3,0.381,4.2,7.9,0.525,0.549,2.0,2.3,0.838,1.6,4.0,5.6,7.5,1.3,0.1,3.3,1.8,19.8,
159.0,Tari Eason,24.0,HOU,PF,59.0,33.0,1525.0,5.5,13.3,0.414,2.2,6.0,0.361,3.3,7.3,0.458,0.496,1.2,1.5,0.766,2.9,5.8,8.7,2.1,1.7,0.7,1.9,3.2,14.3,
160.0,Jarrett Allen,27.0,CLE,C,56.0,56.0,1519.0,8.0,12.5,0.638,0.0,0.2,0.1,8.0,12.3,0.649,0.639,4.4,6.2,0.709,3.4,7.9,11.3,2.4,1.3,1.1,1.8,2.3,20.4,
161.0,Isaiah Collier,21.0,UTA,PG,59.0,19.0,1517.0,6.1,12.2,0.495,0.6,2.4,0.27,5.4,9.8,0.549,0.521,3.6,5.0,0.722,0.5,3.1,3.6,10.0,1.6,0.5,3.5,3.3,16.3,
162.0,Isaiah Joe,26.0,OKC,SG,71.0,9.0,1507.0,5.9,13.0,0.455,4.3,10.2,0.423,1.6,2.7,0.574,0.622,2.6,2.9,0.894,0.8,3.5,4.3,2.2,1.2,0.3,1.1,2.9,18.8,
163.0,Jock Landale,30.0,2TM,C,68.0,27.0,1506.0,6.7,13.1,0.515,1.8,4.6,0.383,5.0,8.5,0.586,0.582,1.9,3.0,0.635,4.4,4.9,9.3,2.7,0.8,0.9,1.4,3.6,17.2,
163.0,Jock Landale,30.0,MEM,C,45.0,25.0,1060.0,6.8,13.2,0.514,1.7,4.4,0.38,5.1,8.8,0.581,0.577,2.0,3.0,0.674,4.8,5.1,9.9,2.5,0.8,0.7,1.6,3.5,17.3,
163.0,Jock Landale,30.0,ATL,C,23.0,2.0,446.0,6.6,12.8,0.516,2.0,5.2,0.391,4.6,7.7,0.6,0.594,1.6,3.0,0.541,3.4,4.3,7.7,3.2,0.8,1.1,1.1,3.9,16.9,
164.0,Klay Thompson,35.0,DAL,SF,68.0,8.0,1487.0,6.8,17.4,0.393,4.8,12.5,0.382,2.0,4.8,0.42,0.531,0.9,1.1,0.766,0.4,3.0,3.5,2.3,0.8,0.5,1.5,1.7,19.3,
165.0,Zaccharie Risacher,20.0,ATL,SF,66.0,45.0,1479.0,5.8,12.9,0.453,2.3,6.2,0.369,3.5,6.6,0.531,0.542,1.4,2.2,0.644,1.7,4.4,6.0,1.8,1.4,0.9,1.3,3.6,15.3,
166.0,Keon Ellis,26.0,2TM,SG,72.0,11.0,1478.0,4.1,9.4,0.44,2.2,6.1,0.363,1.9,3.2,0.586,0.559,1.2,1.7,0.729,0.9,2.4,3.3,1.8,2.0,1.1,1.0,3.3,11.7,
166.0,Keon Ellis,26.0,SAC,SG,43.0,5.0,758.0,3.9,9.9,0.397,2.5,6.8,0.368,1.4,3.1,0.462,0.524,0.9,1.5,0.625,0.7,1.9,2.6,1.2,2.2,1.0,1.0,3.3,11.4,
166.0,Keon Ellis,26.0,CLE,SG,29.0,6.0,720.0,4.3,8.7,0.491,1.9,5.3,0.355,2.4,3.4,0.706,0.6,1.5,1.9,0.816,1.1,2.9,4.0,2.3,1.8,1.2,1.0,3.2,12.0,
167.0,Ajay Mitchell,23.0,OKC,SG,57.0,16.0,1473.0,7.0,14.4,0.485,1.5,4.3,0.347,5.5,10.1,0.543,0.536,3.4,4.0,0.87,1.0,3.7,4.6,5.0,1.7,0.4,2.0,2.9,18.9,
168.0,Bilal Coulibaly,21.0,WAS,SG,56.0,56.0,1468.0,5.6,13.3,0.425,1.6,5.0,0.319,4.0,8.3,0.49,0.485,3.2,4.3,0.746,1.2,4.8,6.0,3.6,1.8,1.3,2.0,3.2,16.1,
169.0,Grayson Allen,30.0,PHO,SG,51.0,27.0,1467.0,6.6,16.4,0.403,3.9,11.2,0.349,2.7,5.2,0.519,0.522,3.5,4.1,0.857,0.9,2.9,3.8,4.8,1.7,0.3,2.0,2.9,20.6,
170.0,Brandon Williams,26.0,DAL,PG,66.0,15.0,1463.0,7.2,15.2,0.472,0.9,3.8,0.232,6.3,11.4,0.552,0.501,5.9,7.5,0.793,0.7,4.0,4.7,6.3,1.5,0.5,3.1,2.5,21.1,
171.0,Ryan Kalkbrenner,24.0,CHO,C,68.0,31.0,1459.0,5.3,7.1,0.749,0.0,0.1,0.0,5.3,7.0,0.762,0.749,2.0,2.8,0.713,4.1,5.1,9.2,1.3,0.8,2.5,1.5,2.6,12.6,
172.0,Shaedon Sharpe,22.0,POR,SG,49.0,42.0,1454.0,9.6,21.2,0.454,2.6,7.5,0.341,7.1,13.7,0.515,0.514,3.8,4.8,0.784,1.2,4.1,5.3,3.2,1.7,0.1,3.6,2.4,25.6,
173.0,Jaren Jackson Jr.,26.0,2TM,C,48.0,48.0,1454.0,8.5,17.8,0.476,2.1,5.8,0.357,6.4,12.0,0.533,0.534,4.0,5.0,0.803,1.0,5.7,6.7,2.3,1.3,1.7,2.6,4.4,23.1,
173.0,Jaren Jackson Jr.,26.0,MEM,C,45.0,45.0,1382.0,8.3,17.5,0.475,2.1,5.7,0.359,6.2,11.7,0.531,0.534,3.9,4.9,0.797,1.1,5.7,6.7,2.2,1.2,1.8,2.6,4.4,22.5,
173.0,Jaren Jackson Jr.,26.0,UTA,C,3.0,3.0,72.0,12.0,24.5,0.49,2.5,7.5,0.333,9.5,17.0,0.559,0.541,7.0,8.0,0.875,0.5,6.0,6.5,4.0,3.0,0.5,3.5,4.5,33.5,
174.0,Ja'Kobe Walter,21.0,TOR,SG,71.0,19.0,1449.0,4.4,9.9,0.444,2.7,6.6,0.405,1.7,3.4,0.519,0.578,1.7,2.2,0.784,1.4,3.2,4.6,2.1,1.8,0.3,0.9,4.0,13.2,
175.0,Ivica Zubac,28.0,2TM,C,48.0,47.0,1446.0,7.2,12.0,0.598,0.0,0.0,,7.2,12.0,0.598,0.598,2.5,3.5,0.711,4.0,8.6,12.7,2.6,0.4,1.0,2.1,2.8,16.9,
175.0,Ivica Zubac,28.0,LAC,C,43.0,42.0,1328.0,7.1,11.6,0.613,0.0,0.0,,7.1,11.6,0.613,0.613,2.5,3.6,0.705,4.0,8.8,12.8,2.6,0.4,1.0,2.2,2.8,16.8,
175.0,Ivica Zubac,28.0,IND,C,5.0,5.0,118.0,7.6,16.2,0.472,0.0,0.0,,7.6,16.2,0.472,0.472,2.4,3.1,0.8,4.3,6.7,11.0,2.7,0.6,1.2,1.2,2.4,17.7,
176.0,Tre Johnson,19.0,WAS,SG,60.0,42.0,1443.0,6.8,16.1,0.419,2.9,8.0,0.358,3.9,8.1,0.479,0.508,1.9,2.2,0.874,0.7,3.5,4.2,3.0,0.8,0.4,2.3,3.0,18.3,
177.0,Lauri Markkanen,28.0,UTA,PF,42.0,42.0,1443.0,9.6,20.1,0.477,2.9,8.1,0.355,6.7,12.0,0.559,0.548,6.0,6.7,0.896,2.1,5.1,7.2,2.2,1.0,0.5,1.6,1.9,28.0,
178.0,Patrick Williams,24.0,CHI,PF,71.0,5.0,1438.0,4.3,11.6,0.374,2.3,6.6,0.351,2.0,5.0,0.404,0.474,1.3,1.9,0.716,1.2,4.1,5.3,2.5,1.2,0.6,1.8,2.3,12.3,
179.0,Daniss Jenkins,24.0,DET,PG,71.0,19.0,1436.0,5.8,14.1,0.412,1.8,4.9,0.376,4.0,9.2,0.431,0.477,3.4,4.0,0.832,1.2,2.8,4.0,6.9,1.6,0.4,2.8,2.6,16.8,
180.0,Javonte Green,32.0,DET,SG,81.0,6.0,1434.0,4.6,10.3,0.445,2.3,6.1,0.377,2.3,4.2,0.545,0.557,2.6,3.1,0.84,1.5,4.2,5.7,1.4,2.5,0.6,1.1,2.7,14.1,
181.0,Sidy Cissoko,21.0,POR,SF,74.0,26.0,1433.0,3.3,8.4,0.398,1.5,5.0,0.298,1.9,3.4,0.544,0.487,1.5,2.2,0.659,1.6,2.6,4.2,2.8,1.3,0.6,1.8,4.6,9.6,
182.0,Khris Middleton,34.0,2TM,SF,62.0,49.0,1433.0,5.7,13.5,0.419,1.6,4.6,0.355,4.0,8.9,0.452,0.48,2.9,3.4,0.873,1.3,4.5,5.8,4.4,1.0,0.2,2.7,3.6,15.9,
182.0,Khris Middleton,34.0,WAS,SF,34.0,34.0,827.0,5.7,13.1,0.433,1.4,4.3,0.333,4.2,8.7,0.483,0.488,2.5,3.0,0.841,1.3,4.5,5.8,4.8,1.1,0.4,2.5,3.7,15.3,
182.0,Khris Middleton,34.0,DAL,SF,28.0,15.0,606.0,5.6,14.1,0.401,1.9,5.0,0.381,3.7,9.1,0.412,0.468,3.5,3.9,0.908,1.2,4.5,5.7,3.8,0.9,0.0,3.0,3.4,16.7,
183.0,Luke Kornet,30.0,SAS,C,68.0,25.0,1430.0,4.4,6.8,0.643,0.0,0.0,,4.4,6.8,0.643,0.643,2.4,2.9,0.825,4.6,5.9,10.4,3.2,0.8,1.6,0.7,3.0,11.2,
184.0,Spencer Jones,24.0,DEN,SF,64.0,37.0,1417.0,3.4,6.7,0.504,1.4,3.7,0.396,1.9,3.0,0.636,0.613,0.8,1.3,0.608,1.9,3.4,5.3,1.3,1.3,0.7,0.8,4.4,8.9,
185.0,Mark Williams,24.0,PHO,C,60.0,55.0,1416.0,7.2,11.1,0.644,0.0,0.0,1.0,7.1,11.1,0.643,0.645,3.4,4.4,0.771,4.7,7.4,12.1,1.5,1.4,1.4,1.7,3.4,17.8,
186.0,Walter Clayton,22.0,2TM,PG,69.0,6.0,1410.0,4.5,11.8,0.384,1.9,6.2,0.307,2.6,5.5,0.47,0.465,2.8,3.1,0.901,0.6,2.9,3.5,7.1,1.1,0.5,3.0,3.0,13.7,
186.0,Walter Clayton,22.0,UTA,PG,45.0,0.0,811.0,4.5,11.4,0.398,2.0,6.3,0.308,2.6,5.0,0.513,0.484,2.6,2.8,0.935,0.7,3.2,3.9,6.3,1.1,0.5,2.5,3.5,13.6,
186.0,Walter Clayton,22.0,MEM,PG,24.0,6.0,599.0,4.5,12.3,0.366,1.9,6.1,0.307,2.6,6.3,0.423,0.441,3.1,3.5,0.864,0.6,2.5,3.1,8.2,1.2,0.4,3.5,2.5,13.9,
187.0,Christian Braun,24.0,DEN,SG,44.0,44.0,1399.0,5.2,10.0,0.519,1.1,3.7,0.301,4.1,6.3,0.646,0.575,2.0,2.6,0.782,1.6,3.9,5.4,3.1,0.8,0.3,1.1,2.7,13.5,
188.0,Baylor Scheierman,25.0,BOS,SG,76.0,19.0,1391.0,3.7,8.1,0.457,2.4,5.9,0.397,1.3,2.2,0.619,0.602,0.5,0.6,0.87,1.5,5.3,6.8,2.8,1.0,0.1,1.1,2.7,10.3,
189.0,Kyshawn George,22.0,WAS,SF,48.0,48.0,1391.0,6.5,14.9,0.438,2.6,6.7,0.381,4.0,8.2,0.486,0.524,2.7,3.4,0.802,1.1,5.2,6.3,5.5,1.2,1.1,3.2,4.4,18.4,
190.0,Ben Sheppard,24.0,IND,SG,65.0,20.0,1390.0,4.4,10.0,0.434,2.2,6.0,0.362,2.2,4.0,0.542,0.543,1.0,1.3,0.765,1.1,3.9,5.1,3.0,1.0,0.2,1.1,3.0,11.9,
191.0,Aaron Wiggins,27.0,OKC,SG,64.0,20.0,1387.0,6.0,13.7,0.435,2.5,6.9,0.356,3.5,6.8,0.515,0.525,1.4,1.9,0.736,1.0,4.1,5.1,2.7,1.5,0.7,2.1,2.1,15.8,
192.0,Vít Krejčí,25.0,2TM,PG,64.0,8.0,1387.0,5.0,11.1,0.448,3.3,8.5,0.391,1.6,2.6,0.636,0.599,1.0,1.3,0.745,0.8,3.0,3.8,2.6,1.2,0.5,1.1,3.6,14.2,
192.0,Vít Krejčí,25.0,ATL,PG,46.0,8.0,1028.0,5.0,10.8,0.464,3.5,8.4,0.423,1.5,2.4,0.609,0.628,0.9,1.3,0.75,0.7,2.7,3.4,2.4,1.3,0.5,1.1,3.8,14.5,
192.0,Vít Krejčí,25.0,POR,PG,18.0,0.0,359.0,4.8,11.8,0.407,2.7,8.8,0.307,2.1,3.0,0.7,0.521,1.1,1.5,0.733,1.2,3.9,5.1,3.2,1.0,0.5,1.1,2.9,13.4,
193.0,Gui Santos,23.0,GSW,PF,67.0,30.0,1379.0,5.9,11.9,0.5,2.0,5.8,0.351,3.9,6.1,0.642,0.586,2.2,3.1,0.729,1.9,4.9,6.8,4.1,1.6,0.6,2.6,3.6,16.1,
194.0,Gary Trent Jr.,27.0,MIL,SG,65.0,21.0,1377.0,4.8,12.4,0.387,3.2,8.9,0.36,1.6,3.4,0.458,0.517,1.0,1.4,0.769,0.2,1.5,1.8,2.1,0.9,0.1,1.1,2.2,13.8,
195.0,Sam Merrill,29.0,CLE,SG,52.0,38.0,1377.0,5.8,12.7,0.461,4.1,9.8,0.421,1.7,2.8,0.596,0.624,1.5,1.8,0.855,0.7,2.7,3.5,3.3,0.9,0.2,1.1,3.3,17.3,
196.0,Anfernee Simons,26.0,2TM,SG,55.0,5.0,1372.0,7.5,17.0,0.44,3.8,9.9,0.385,3.6,7.1,0.517,0.552,1.8,2.0,0.896,0.8,2.7,3.5,3.5,0.7,0.2,1.8,2.5,20.6,
196.0,Anfernee Simons,26.0,BOS,SG,49.0,0.0,1202.0,7.5,17.0,0.44,3.9,9.9,0.395,3.6,7.2,0.502,0.555,1.9,2.2,0.889,0.8,2.8,3.5,3.5,0.8,0.2,1.6,2.5,20.8,
196.0,Anfernee Simons,26.0,CHI,SG,6.0,5.0,170.0,7.4,16.9,0.438,3.4,10.6,0.32,4.0,6.4,0.633,0.538,1.1,1.1,1.0,1.1,2.5,3.6,3.8,0.0,0.4,2.8,2.5,19.3,
197.0,Malik Monk,27.0,SAC,SG,62.0,3.0,1364.0,7.3,16.7,0.438,3.3,8.3,0.395,4.0,8.4,0.481,0.536,2.5,2.8,0.879,0.4,2.7,3.1,4.9,1.0,0.6,2.4,2.6,20.4,
198.0,Will Richard,23.0,GSW,SG,68.0,21.0,1356.0,4.3,9.1,0.472,1.9,5.5,0.34,2.4,3.6,0.679,0.576,1.2,1.4,0.852,1.8,2.8,4.5,2.4,2.1,0.2,1.4,3.4,11.7,
199.0,Justin Champagnie,24.0,WAS,SF,68.0,18.0,1345.0,6.1,12.0,0.507,1.3,4.2,0.321,4.7,7.8,0.606,0.563,2.1,2.7,0.784,3.8,6.3,10.1,2.2,1.5,1.2,1.2,2.9,15.6,
200.0,Jose Alvarado,27.0,2TM,PG,68.0,2.0,1336.0,4.9,11.7,0.418,2.6,7.5,0.349,2.3,4.2,0.542,0.53,0.9,1.2,0.761,0.6,3.8,4.5,6.1,1.7,0.2,2.0,3.4,13.3,
200.0,Jose Alvarado,27.0,NOP,PG,41.0,0.0,896.0,4.7,11.3,0.418,2.8,7.8,0.363,1.9,3.5,0.54,0.543,0.8,1.0,0.833,0.6,3.9,4.6,5.1,1.5,0.2,1.9,3.2,13.0,
200.0,Jose Alvarado,27.0,NYK,PG,27.0,2.0,440.0,5.2,12.5,0.418,2.2,7.0,0.318,3.0,5.6,0.544,0.507,1.2,1.8,0.682,0.7,3.6,4.3,8.1,2.2,0.2,2.4,3.8,13.9,
201.0,Aaron Nesmith,26.0,IND,SF,45.0,42.0,1335.0,5.7,13.8,0.414,2.8,7.5,0.379,2.9,6.3,0.455,0.517,2.5,3.0,0.829,1.3,3.7,5.0,2.3,0.7,0.6,1.7,3.3,16.7,
202.0,Josh Okogie,27.0,HOU,SG,77.0,31.0,1332.0,3.4,7.8,0.431,1.6,4.3,0.386,1.7,3.5,0.485,0.536,1.1,1.9,0.594,2.1,3.2,5.3,1.8,1.7,0.4,1.1,2.9,9.5,
203.0,Ryan Dunn,23.0,PHO,SF,69.0,15.0,1331.0,4.2,9.5,0.444,1.5,4.5,0.325,2.8,5.0,0.551,0.521,0.6,1.2,0.477,2.7,5.1,7.7,2.6,1.6,0.8,1.5,3.5,10.5,
204.0,Kobe Sanders,23.0,LAC,SG,67.0,16.0,1329.0,4.8,10.2,0.466,2.1,5.3,0.407,2.6,5.0,0.527,0.57,1.4,1.8,0.815,0.8,3.3,4.1,2.9,1.3,0.3,2.2,3.9,13.1,
205.0,Derrick Jones Jr.,28.0,LAC,SF,49.0,44.0,1329.0,5.1,10.2,0.504,1.5,4.1,0.362,3.6,6.0,0.601,0.577,1.9,2.5,0.763,1.6,3.0,4.6,1.9,1.2,1.4,1.1,2.8,13.7,
206.0,Dean Wade,29.0,CLE,PF,59.0,38.0,1318.0,3.3,7.6,0.439,1.9,5.4,0.362,1.4,2.2,0.622,0.567,0.7,1.0,0.711,1.4,5.3,6.7,2.4,1.2,0.6,0.4,2.5,9.3,
207.0,Darius Garland,26.0,2TM,PG,44.0,42.0,1318.0,8.3,17.9,0.463,3.3,8.3,0.399,5.0,9.6,0.517,0.555,2.8,3.3,0.858,0.5,2.4,2.9,8.1,1.2,0.2,3.5,2.2,22.7,
207.0,Darius Garland,26.0,CLE,PG,26.0,26.0,792.0,7.7,17.1,0.451,2.7,7.5,0.36,5.0,9.7,0.521,0.529,3.1,3.6,0.861,0.5,2.3,2.9,8.2,1.0,0.1,3.3,2.2,21.2,
207.0,Darius Garland,26.0,LAC,PG,18.0,16.0,526.0,9.1,19.0,0.478,4.2,9.5,0.446,4.9,9.5,0.511,0.59,2.4,2.8,0.854,0.4,2.5,2.9,7.9,1.5,0.3,3.8,2.3,24.8,
208.0,Egor Dёmin,19.0,BRK,PG,52.0,45.0,1308.0,4.9,12.4,0.399,3.4,8.9,0.385,1.5,3.5,0.433,0.537,1.5,1.8,0.831,0.6,4.0,4.5,4.8,1.2,0.5,2.4,2.6,14.8,
209.0,Alex Sarr,20.0,WAS,C,48.0,48.0,1305.0,8.7,18.1,0.482,1.4,4.1,0.333,7.3,14.0,0.526,0.52,2.8,4.0,0.692,2.9,6.9,9.8,3.6,1.1,2.6,2.3,2.9,21.6,
210.0,Kris Murray,25.0,POR,SF,56.0,15.0,1303.0,3.5,7.5,0.463,0.9,3.3,0.267,2.6,4.2,0.618,0.522,1.0,1.5,0.691,2.4,3.1,5.6,2.2,1.3,0.6,1.3,2.5,8.9,
211.0,Isaiah Stewart,24.0,DET,C,57.0,13.0,1300.0,5.9,10.9,0.545,1.1,3.3,0.331,4.8,7.6,0.636,0.594,2.7,3.6,0.76,2.6,5.3,7.9,1.8,0.4,2.5,1.8,4.5,15.6,
212.0,Stephen Curry,37.0,GSW,PG,42.0,40.0,1300.0,10.2,21.7,0.468,5.2,13.2,0.392,5.0,8.6,0.584,0.586,5.5,5.9,0.93,0.5,3.6,4.1,5.5,1.3,0.4,3.3,2.1,31.0,AS
213.0,Yves Missi,21.0,NOP,C,66.0,14.0,1297.0,4.4,8.2,0.544,0.0,0.0,0.0,4.4,8.1,0.546,0.544,1.6,2.8,0.559,5.1,5.6,10.7,2.3,0.6,2.8,1.5,3.1,10.5,
214.0,Jordan Miller,26.0,LAC,SF,59.0,1.0,1296.0,5.8,10.9,0.529,1.0,3.0,0.343,4.8,7.9,0.6,0.576,3.6,4.7,0.771,1.4,3.6,4.9,3.6,1.2,0.3,1.7,1.7,16.2,
